query_key,query,case_id,group_id,gold_chunk,gold_standard,gold_locator,evidence_type,rewrite_status,source_ranks,fusion_rank,rerank_rank,outcome
24f22043dcf6dc4f0763090e9b0860c9959f3eef46d2464a712d4e6a281dfa1f,电压比测量和联结组标号检定（重复例行试验） 主分接电压比偏差：规定电压比的±0.5%与实际阻抗电压百分数的±1/10中较低者,transformer-01-b8b08b984c56:0315c91fb631248e750ebdc3,required_1,5d634879be135111a1f8c80772ed71e4a5c5db580a651c47130764f8ccf15b4c,GB/T 1094.1-2013,1,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 3}",1,4,top8
73630cc1551c6a6b5fd1d769a1a15fa1ee74201a9b535574514221dfec020880,电压比测量和联结组标号检定（重复例行试验） 其他分接电压比偏差：变压器阻抗电压值(%)的1/10以内，且允许偏差应为±1%,transformer-01-b8b08b984c56:a4ee1a1754d156bca407e42d,required_1,5d634879be135111a1f8c80772ed71e4a5c5db580a651c47130764f8ccf15b4c,GB/T 1094.1-2013,1,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 18}",9,6,top8
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-01-b8b08b984c56:1230b4fb9ac3f5ca96055d17,required_1,7ef87b5b85e9f602fd0e63394a87fd56afe50cad13c47b59fe076b8852140f97,GB/T 25446-2010,5,table,fallback,"{""lexical:production:table"": 7}",29,36,reranked_below_30
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-01-b8b08b984c56:1230b4fb9ac3f5ca96055d17,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-01-b8b08b984c56:1230b4fb9ac3f5ca96055d17,required_1,7e5ae919e9327fd3bbbcce9b199107bc357cf9c9a16681b2692748c47b428587,GB/T 6451-2023,7,table,fallback,{},,,not_recalled
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-01-b8b08b984c56:1230b4fb9ac3f5ca96055d17,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,"{""lexical:production:table"": 24}",78,16,reranked_9_30
f161c167aae35312ced79d07e45204503f27f021cf35f6ad3df6e8cf01adeda8,空载损耗和空载电流测量（重复例行试验） 空载损耗Pₒ（kW）：≤0.215,transformer-01-b8b08b984c56:210f638b4083a8920523b3d7,required_1,7e5ae919e9327fd3bbbcce9b199107bc357cf9c9a16681b2692748c47b428587,GB/T 6451-2023,7,table,fallback,"{""lexical:production:table"": 1}",18,3,top8
f161c167aae35312ced79d07e45204503f27f021cf35f6ad3df6e8cf01adeda8,空载损耗和空载电流测量（重复例行试验） 空载损耗Pₒ（kW）：≤0.215,transformer-01-b8b08b984c56:210f638b4083a8920523b3d7,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
f161c167aae35312ced79d07e45204503f27f021cf35f6ad3df6e8cf01adeda8,空载损耗和空载电流测量（重复例行试验） 空载损耗Pₒ（kW）：≤0.215,transformer-01-b8b08b984c56:210f638b4083a8920523b3d7,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,{},,,not_recalled
5c03d9da9b1d9a88ad955c29674d634491845fccc8e3a9a24f7114ce5672b190,空载损耗和空载电流测量（重复例行试验） 空载电流Iₒ（%）：≤ 0.18（1+30%）,transformer-01-b8b08b984c56:9ab4876307c47fd60607a1f1,required_1,0329b08e8d9848367281acb51c4a7a3fce0e85cf794d8efb13dd9304eb626d87,GB/T 25438-2010,1,table,fallback,"{""lexical:production:table"": 1}",18,38,reranked_below_30
bd4b88da518472ad0d706f8183a0486543113e2e59acc2bcb505dde8dc84503e,短路阻抗和负载损耗测量（重复例行试验） 参考温度（℃）：75,transformer-01-b8b08b984c56:21bec835a082bbd882f22417,required_1,b407d9ae836c6e33312cc7806a876bdd78daa3cc128bc5bdf5d2197a66aaefce,GB/T 1094.1-2013,11.1,section,fallback,{},,,not_recalled
0d5c140c73e9d309e9a768901ede6e7407990a7c6300b3af1d0b2f2eafa34adf,短路阻抗和负载损耗测量（重复例行试验） 负载损耗Pₖ（kW）：≤2.185,transformer-01-b8b08b984c56:388aab9c4e1df6cf06c298fc,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
7ef03787fcda49607947cdc6ceba6c030f653025a490f6743bc71b7a7cb267d9,短路阻抗和负载损耗测量（重复例行试验） 短路阻抗Zₖ（%）：4（1±10%）,transformer-01-b8b08b984c56:c59b557e8459beb3eaf0488b,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,"{""lexical:production:table"": 20}",68,8,top8
7ef03787fcda49607947cdc6ceba6c030f653025a490f6743bc71b7a7cb267d9,短路阻抗和负载损耗测量（重复例行试验） 短路阻抗Zₖ（%）：4（1±10%）,transformer-01-b8b08b984c56:c59b557e8459beb3eaf0488b,required_1,c0f249470732d606a0a47d14f9b9a1064db5f24adc8bb081502e0fd73227aa1d,JB/T 501-2021,7,table,fallback,"{""dense:production:table"": 4, ""lexical:production:table"": 2}",4,35,reranked_below_30
c9210c655d36fdbc5d4e179673c025e190fb8f85265eb76770beee675b99a7e5,外施耐压试验（AV）（重复例行试验） 高压对低压及地试验电压（kV）：35,transformer-01-b8b08b984c56:b3a34eb5f3a80c0b4be453ba,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 8, ""lexical:production:table"": 4}",8,5,top8
c9210c655d36fdbc5d4e179673c025e190fb8f85265eb76770beee675b99a7e5,外施耐压试验（AV）（重复例行试验） 高压对低压及地试验电压（kV）：35,transformer-01-b8b08b984c56:b3a34eb5f3a80c0b4be453ba,required_1,76c4e8530c5f6ad181e3256760859a44b10f566e2e8975e6c515fa5dcd048d0f,JB/T 501-2021,11,table,fallback,"{""dense:production:table"": 3, ""lexical:production:table"": 14}",14,8,top8
6313f55fc7b3ffb84154abdff7d989cac6f7c5964599ebdf110045a46e8f1e19,外施耐压试验（AV）（重复例行试验） 高压对低压及地持续时间（s）：60,transformer-01-b8b08b984c56:2b115adf9361a2ca8227c876,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
dd17a5b6fa89d1cb6d20aab3e9f121b6ff10e005df505b034c22fcbd40cfddaa,外施耐压试验（AV）（重复例行试验） 低压对高压及地试验电压（kV）：5,transformer-01-b8b08b984c56:33363f00fd070873335f7fb1,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 8, ""lexical:production:table"": 7}",12,1,top8
dd17a5b6fa89d1cb6d20aab3e9f121b6ff10e005df505b034c22fcbd40cfddaa,外施耐压试验（AV）（重复例行试验） 低压对高压及地试验电压（kV）：5,transformer-01-b8b08b984c56:33363f00fd070873335f7fb1,required_1,76c4e8530c5f6ad181e3256760859a44b10f566e2e8975e6c515fa5dcd048d0f,JB/T 501-2021,11,table,fallback,"{""dense:production:table"": 4, ""lexical:production:table"": 14}",14,2,top8
5d1a6c350b710a494857fb95e4320f6986973317a990a28c767f077331ea0f0e,外施耐压试验（AV）（重复例行试验） 低压对高压及地持续时间（s）：60,transformer-01-b8b08b984c56:decb8f377049af9c234375b3,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
0264be94168f4c05d687ff28adb05533969e89d46f17519c7ce68293c5970f7a,外施耐压试验（AV）（重复例行试验） 试验电压应不出现突然下降,transformer-01-b8b08b984c56:9638d89738bde793f6dc4bfe,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
69cb5f2dd3a8a59dcbcd92b3aeb3fdaeb9438d707e43831c8f7b40f424cf162c,感应耐压试验（IVW）（重复例行试验） 试验频率（Hz）：＞50,transformer-01-b8b08b984c56:aa835554965a795c378cccce,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,rewritten,"{""dense:production:section"": 1, ""dense:semantic:section"": 1, ""lexical:production:section"": 1}",1,1,top8
8e6756e958247285b947c663246abdb43b6e7dfeaba7580eacfa0633f3873621,感应耐压试验（IVW）（重复例行试验） 持续时间（s）：15≤t≤60,transformer-01-b8b08b984c56:92f1a53ac7faa772d320689a,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,rewritten,"{""dense:production:section"": 1, ""dense:semantic:section"": 1, ""lexical:production:section"": 1}",1,1,top8
83d2fdcbd80e4d6f76c9fc0bd875ce93090523f709747178db5bf20173ce6093,感应耐压试验（IVW）（重复例行试验） 试验电压应不出现突然下降,transformer-01-b8b08b984c56:4cd08612e9d9a8c76d499342,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
d36f5993c666c917b7d60a3b16d1723fac5a36a590e1c2c69e106b3013530d8d,绝缘液试验（重复例行试验） 击穿电压（kV）：≥40,transformer-01-b8b08b984c56:70b4cf12313b537b617112e7,required_1,4eaf821782754592b95083429e1781d50229c43cda04c3d255e0820827dae534,JB/T 501-2021,2,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 2, ""lexical:production:table"": 2}",1,5,top8
f95d5dd19f401303f2a2454755561443b04e5b141a319a2d1c5a8241af84310e,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90℃)(%)：≤1.0,transformer-01-b8b08b984c56:279b91379c435afd76e3e114,required_1,32a0ee2a4724791d41445675b3fa64cad344e66d0c10a91a540d1c124348ba0c,GB/T 5654-2007,11,section,rewritten,"{""dense:keyword:section"": 5, ""dense:production:section"": 8, ""dense:semantic:section"": 3}",25,1,top8
f95d5dd19f401303f2a2454755561443b04e5b141a319a2d1c5a8241af84310e,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90℃)(%)：≤1.0,transformer-01-b8b08b984c56:279b91379c435afd76e3e114,required_1,d07a1549225acaaea60adca68b51ee97dd819c423b7fa70fba0f3df7454fa381,JB/T 501-2021,1,table,rewritten,"{""lexical:keyword:table"": 3, ""lexical:production:table"": 3}",55,14,reranked_9_30
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-02-6ea76155782d:288d184d382b22b853ba6dab,required_1,bab6e158549d01eeb03880267ae293b9da7bab350da253f94cffaa8e2a7f6259,GB/T 6451-2023,7.3,section,fallback,"{""dense:production:section"": 6, ""lexical:production:section"": 2}",6,7,top8
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-02-6ea76155782d:288d184d382b22b853ba6dab,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""lexical:production:section"": 15}",49,12,reranked_9_30
a6ca260fd4fcc9d9382cad6c77e2d3d36ff6d903bd02f60c1cbe694b911d9b34,绕组电阻测量（例行试验） 高压（线）电阻三相不平衡率最大值(%)：≤2,transformer-02-6ea76155782d:debb004ac11610dce6aa43ce,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 2}",2,12,reranked_9_30
35c466a2f1a59d989a1a8bf5554551a975e7f493ce2562ea4884c74166034d94,绕组电阻测量（例行试验） 低压（线）电阻三相不平衡率 (%)：≤2,transformer-02-6ea76155782d:e73e366b073cef3182c87dd6,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 1, ""lexical:production:table"": 1}",2,15,reranked_9_30
6db16a50cd7bec0a732df2676135e1f9ad0cf1aa6015a5fea38f4a1acf0b997a,绕组电阻测量（例行试验） 低压（相）电阻三相不平衡率 (%)：≤4,transformer-02-6ea76155782d:c019e367430973cc42172cf4,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 1}",2,5,top8
113dac1b515e513e4c756257853afd5076a35e51508b7b06caa0cd756f93bfdb,电压比测量和联结组标号检定（例行试验） 其他分接电压比偏差：变压器阻抗电压值(%)的1/10以内，且允许偏差应为±1%,transformer-02-6ea76155782d:8c81c5c4fbb0674164f2b3c2,required_1,5d634879be135111a1f8c80772ed71e4a5c5db580a651c47130764f8ccf15b4c,GB/T 1094.1-2013,1,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 18}",9,6,top8
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-02-6ea76155782d:3a8859fd7110564c4b74586d,required_1,7ef87b5b85e9f602fd0e63394a87fd56afe50cad13c47b59fe076b8852140f97,GB/T 25446-2010,5,table,fallback,"{""lexical:production:table"": 7}",33,32,reranked_below_30
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-02-6ea76155782d:3a8859fd7110564c4b74586d,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-02-6ea76155782d:3a8859fd7110564c4b74586d,required_1,7e5ae919e9327fd3bbbcce9b199107bc357cf9c9a16681b2692748c47b428587,GB/T 6451-2023,7,table,fallback,{},,,not_recalled
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-02-6ea76155782d:3a8859fd7110564c4b74586d,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,"{""lexical:production:table"": 24}",78,14,reranked_9_30
f435e003b6f896581f2b575be93cacc8967cdbd854cb337b41a8e59b3494a14c,空载损耗和空载电流测量（例行试验） 空载损耗P₀（kW）：≤0.215,transformer-02-6ea76155782d:50ca46bc5fec4135c95dc352,required_1,7e5ae919e9327fd3bbbcce9b199107bc357cf9c9a16681b2692748c47b428587,GB/T 6451-2023,7,table,fallback,"{""lexical:production:table"": 1}",19,3,top8
f435e003b6f896581f2b575be93cacc8967cdbd854cb337b41a8e59b3494a14c,空载损耗和空载电流测量（例行试验） 空载损耗P₀（kW）：≤0.215,transformer-02-6ea76155782d:50ca46bc5fec4135c95dc352,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
f435e003b6f896581f2b575be93cacc8967cdbd854cb337b41a8e59b3494a14c,空载损耗和空载电流测量（例行试验） 空载损耗P₀（kW）：≤0.215,transformer-02-6ea76155782d:50ca46bc5fec4135c95dc352,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,{},,,not_recalled
439e5fa1c6c9babe3e25a4eef05315eef746f60ac306c80933add33a3bf9d92a,空载损耗和空载电流测量（例行试验） 空载电流I₀（%）：≤0.18（1+30%）,transformer-02-6ea76155782d:09afa09dbd9455f25a6a23f2,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,"{""lexical:production:table"": 13}",45,21,reranked_9_30
a1dba5db2e8a827761bf4e0d8b890805ec794ed3ff2de00e64d9e4b31fed7fbd,短路阻抗和负载损耗测量（例行试验） 参考温度（℃）：75,transformer-02-6ea76155782d:41052fd0221ccb1456405656,required_1,b407d9ae836c6e33312cc7806a876bdd78daa3cc128bc5bdf5d2197a66aaefce,GB/T 1094.1-2013,11.1,section,fallback,"{""lexical:production:section"": 30}",106,6,top8
7fcd4dd1e34327cd8004da9a3600fd8b7b68ba7aba12388f05faf22a00ae3e6b,短路阻抗和负载损耗测量（例行试验） 负载损耗Pₖ（kW）：≤2.185,transformer-02-6ea76155782d:79c42b06eff36c3d0fd8e3dd,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
5e26e725fda7afca5307b3e5426158f8abfd844c326110b813faec767f03f396,短路阻抗和负载损耗测量（例行试验） 短路阻抗Zₖ（%）：4（1±10%）,transformer-02-6ea76155782d:4c3f2e1977a12928b3641437,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,"{""lexical:production:table"": 20}",67,9,reranked_9_30
5e26e725fda7afca5307b3e5426158f8abfd844c326110b813faec767f03f396,短路阻抗和负载损耗测量（例行试验） 短路阻抗Zₖ（%）：4（1±10%）,transformer-02-6ea76155782d:4c3f2e1977a12928b3641437,required_1,c0f249470732d606a0a47d14f9b9a1064db5f24adc8bb081502e0fd73227aa1d,JB/T 501-2021,7,table,fallback,"{""dense:production:table"": 4, ""lexical:production:table"": 2}",4,26,reranked_9_30
4e873730dc1eb1f2c65fe538c67fc25c9964e56e10cb2df67fd4c7264d492be8,外施耐压试验（AV）（例行试验） 高压对低压及地试验电压（kV）：35,transformer-02-6ea76155782d:40c2dc114cf2f74d9b1d7f49,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 9, ""lexical:production:table"": 4}",9,5,top8
e01b851878d5db20cc3cc48185f1b3928c488d305fd53364867cb36145831201,外施耐压试验（AV）（例行试验） 高压对低压及地持续时间（s）：60,transformer-02-6ea76155782d:9ce9fcc1eb13bdf009d9d4ee,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
7b4cabd24f7f575c5dfee60bd2a3a93eda2e690c46daae9dae17c06349a7270b,外施耐压试验（AV）（例行试验） 低压对高压及地试验电压（kV）：5,transformer-02-6ea76155782d:e4962edbde2025cdf9234a58,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 8, ""lexical:production:table"": 7}",12,1,top8
7b4cabd24f7f575c5dfee60bd2a3a93eda2e690c46daae9dae17c06349a7270b,外施耐压试验（AV）（例行试验） 低压对高压及地试验电压（kV）：5,transformer-02-6ea76155782d:e4962edbde2025cdf9234a58,required_1,76c4e8530c5f6ad181e3256760859a44b10f566e2e8975e6c515fa5dcd048d0f,JB/T 501-2021,11,table,fallback,"{""dense:production:table"": 5, ""lexical:production:table"": 14}",14,2,top8
20dab1436e0e543fdf14b7bff87b4b36d722ede526c3b5212e524a704b65e7dc,外施耐压试验（AV）（例行试验） 低压对高压及地持续时间（s）：60,transformer-02-6ea76155782d:9047c55190c256aeadec15e9,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
8a7cf679bbd7549f2b7def466295126a6f57173a0479c8585314be4015dd9e2f,外施耐压试验（AV）（例行试验） 试验电压应不出现突然下降：试验电压不出现突然下降,transformer-02-6ea76155782d:13cb0d6a876387298aa88c76,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
